"Number","Start Time","End Time","Duration","Symbol Duration","Text"
"1287","01:14:51,200","01:14:56,268","5.068","0.07038888888888889","Unfortunately, I do not belong to those brilliant Ukrainian politicians,"
"1288","01:14:56,292","01:14:59,200","2.908","0.06609090909090909","historians, politicians who know everything."
"1289","01:14:59,200","01:15:01,200","2.0","0.08","I do not know everything."
"1290","01:15:01,200","01:15:04,200","3.0","0.05172413793103448","In the sense, we are going our own way as we are going it."
"1291","01:15:04,200","01:15:06,200","2.0","0.041666666666666664","No, we ... And God knows what will happen there."
"1292","01:15:06,200","01:15:08,200","2.0","0.04","As I told you, it is a natural historical process."
"1293","01:15:08,200","01:15:09,200","1.0","0.03125","We cannot come up with anything."
"1294","01:15:09,200","01:15:11,200","2.0","0.05128205128205128","We give birth to what we give birth to."
"1295","01:15:11,200","01:15:13,200","2.0","0.08695652173913043","When we can give birth."
"1296","01:15:13,200","01:15:14,200","1.0","0.04","Neither sooner nor later."
"1297","01:15:14,200","01:15:17,200","3.0","0.06382978723404255","Kuchma is accused of cutting back on airplanes."
"1298","01:15:17,200","01:15:19,952","2.752","0.08339393939393938","Yushchenko cut off the last ones."
"1299","01:15:19,977","01:15:22,776","2.799","0.12722727272727272","Even without Gongadze."
"1300","01:15:22,801","01:15:26,552","3.751","0.05770769230769231","He is accused of the creation of a clan of the oligarchic system."
"1301","01:15:26,973","01:15:27,559","0.586","0.0586","And so on."
"1302","01:15:27,584","01:15:29,200","1.616","0.08505263157894738","Does it also apply?"
"1303","01:15:29,200","01:15:30,565","1.365","0.056875","Otherwise, we could not?"
"1304","01:15:31,200","01:15:32,200","1.0","0.03125","Without oligarchs, we could not?"
"1305","01:15:32,200","01:15:36,200","4.0","0.06349206349206349","We could have ... We could have ... There could be another way."
"1306","01:15:36,200","01:15:38,200","2.0","0.045454545454545456","But I do not know which way would be better."
"1307","01:15:38,200","01:15:40,200","2.0","0.05","I do not know which way would be better."
"1308","01:15:40,200","01:15:42,430","2.23","0.05868421052631579","Unfortunately, there are no handbooks."
"1309","01:15:42,455","01:15:44,882","2.427","0.05515909090909091","If there was a handbook where it was written"
"1310","01:15:44,907","01:15:49,019","4.112","0.059594202898550726","one the first page, chapter 1, 1991, do this, this, this, this, this."
"1311","01:15:50,090","01:15:52,670","2.58","0.080625","I have not seen such a handbook."
"1312","01:15:53,177","01:16:00,281","7.104","0.09866666666666667","And for some reason, the Estonians and the Poles succeeded very quickly."
"1313","01:16:00,543","01:16:03,875","3.332","0.05553333333333333","The Slovaks waited a very long time for them to succeed too."
"1314","01:16:03,900","01:16:08,200","4.3","0.049999999999999996","The Romans and the Bulgarians are still half ... Well, they are in the European Union."
"1315","01:16:08,200","01:16:10,265","2.065","0.06661290322580644","But to say that they are so ..."
"1316","01:16:10,290","01:16:14,200","3.91","0.04827160493827161","With corruption, everything is wonderful, everything is subdued, you can not say."
"1317","01:16:14,200","01:16:17,838","3.638","0.06272413793103448","Therefore, Ukraine went like this, Georgia went like this."
"1318","01:16:18,489","01:16:20,539","2.05","0.04456521739130435","Belarus, you see, did not go like this at all."
"1319","01:16:20,564","01:16:22,564","2.0","0.044444444444444446","Azerbaijan went like this in the Middle East."
"1320","01:16:23,179","01:16:24,200","1.021","0.06005882352941176","No one knows how."
"1321","01:16:24,200","01:16:26,200","2.0","0.06060606060606061","The Baltic is the same, you know."
"1322","01:16:26,225","01:16:28,200","1.975","0.07314814814814816","And salaries in Estonia ..."
"1323","01:16:28,200","01:16:31,748","3.548","0.07391666666666667","In fact, in Estonia, the only ones who caught up"
"1324","01:16:31,772","01:16:33,698","1.926","0.04938461538461538","with the Western Europeans in salaries."
"1325","01:16:35,666","01:16:42,025","6.359","0.0766144578313253","Therefore ... Well, they could quickly ... Could they pull us from the USSR faster?"
"1326","01:16:42,050","01:16:42,723","0.673","0.22433333333333336","No."
"1327","01:16:42,748","01:16:43,564","0.816","0.0544","Our presidents?"
"1328","01:16:43,589","01:16:44,589","1.0","0.3333333333333333","No."
"1329","01:16:44,614","01:16:46,392","1.778","0.127","I'm sure here."
"1330","01:16:46,417","01:16:48,060","1.643","0.06845833333333333","No one will pull anyone."
"1331","01:16:48,093","01:16:57,273","9.18","0.11922077922077921","In 2004, I was one of the people who were in contact with various CRU people."
"1332","01:16:57,298","01:17:00,648","3.35","0.09571428571428571","Well, before the Orange Revolution."
"1333","01:17:01,682","01:17:03,828","2.146","0.074","I then asked directly, I say,"
"1334","01:17:03,852","01:17:07,241","3.389","0.05843103448275862","what are we doing here? You have a lot of money, let`s go."
"1335","01:17:07,727","01:17:20,195","12.468","0.14842857142857144","And they said, until you have 100 thousand on the Maidan, we will not lift a finger."
"1336","01:17:22,574","01:17:23,887","1.313","0.04862962962962963","By ourselves, by ourselves."
"1337","01:17:23,912","01:17:24,912","1.0","0.25","Yes."
"1338","01:17:24,937","01:17:27,546","2.609","0.07051351351351351","More than that. It was all explained."
"1339","01:17:27,571","01:17:32,120","4.549","0.0699846153846154","They told me that we are in the 1960s and 1970s in Latin America."
"1340","01:17:32,145","01:17:35,148","3.003","0.07150000000000001","This was the Monroe Doctrine of the 1820s."
"1341","01:17:35,172","01:17:36,828","1.656","0.07885714285714285","This is our backyard."
"1342","01:17:36,852","01:17:40,175","3.323","0.043155844155844156","And we decided that this is our backyard. And then we, sorry for such phrase,"
"1343","01:17:40,200","01:17:43,068","2.868","0.05975","we f**ked up wherever we could in Latin America."
"1344","01:17:43,092","01:17:47,200","4.108","0.08054901960784314","And then we realized, you start, and we can only..."
"1345","01:17:47,200","01:17:52,371","5.171","0.07604411764705883","My father told me about his father, that is, my grandfather Mercury,"
"1346","01:17:52,395","01:17:54,847","2.452","0.08757142857142856","who said a wonderful phrase,"
"1347","01:17:54,872","01:17:57,868","2.996","0.08097297297297297","very simple, very beautiful, he said,"
"1348","01:17:57,892","01:18:02,461","4.569","0.08015789473684211","Kostya, you pick it up, and I'll push it. Not vice versa."
"1349","01:18:05,219","01:18:11,175","5.956","0.06768181818181819","So we have to pick it up, and they can push it, but this is our job, our responsibility."
"1350","01:18:11,200","01:18:14,200","3.0","0.07142857142857142","This is the kind of society we have today."
"1351","01:18:14,200","01:18:16,988","2.788","0.05808333333333333","You have been to Crimea a lot, and you once said"
"1352","01:18:17,012","01:18:20,805","3.793","0.05497101449275363","that you are ashamed of the Tatars, and you always apologize to them."
"1353","01:18:21,200","01:18:25,388","4.188","0.08053846153846153","Well, yes, it was in 1990 or 1991, I don't remember,"
"1354","01:18:25,412","01:18:29,200","3.788","0.06313333333333333","there was Grach, the head of Crimea, and there was Kravchuk,"
"1355","01:18:29,200","01:18:32,917","3.717","0.08644186046511627","and we met in the Verkhovna Rada in Crimea."
"1356","01:18:33,366","01:18:35,628","2.262","0.06652941176470588","I went up to him and said, listen,"
"1357","01:18:35,652","01:18:40,200","4.548","0.05614814814814815","let's give Crimea and Donbas them, and we'll be in Europe the day after tomorrow."
"1358","01:18:41,751","01:18:44,988","3.237","0.059944444444444446","I just said that without thinking about the fact that,"
"1359","01:18:45,012","01:18:48,200","3.188","0.06506122448979593","by giving Crimea back, I give the crowd of people"
"1360","01:18:48,200","01:18:52,200","4.0","0.05970149253731343","under the name of the Crimean Tatar minority, who are our brothers."
"1361","01:18:52,200","01:18:58,200","6.0","0.08","So yes, I repeat, it's always, it's not a secret, I'm really ashamed of it."
"1362","01:18:59,037","01:19:06,708","7.671","0.11280882352941177","But today we see some traces of what I said then, we see them today."
"1363","01:19:07,200","01:19:10,200","3.0","0.0967741935483871","We see them, Donbas and Crimea."
"1364","01:19:12,664","01:19:20,546","7.882","0.09272941176470588","Do you think that Crimea in the historical context will still be a special territory?"
"1365","01:19:22,387","01:19:27,490","5.103","0.05428723404255319","Well, from the historical perspective, I think that in 100 years Crimea will be Crimean Tatar."
"1366","01:19:29,268","01:19:30,200","0.932","0.06657142857142857","Not Ukrainian."
"1367","01:19:31,200","01:19:35,840","4.64","0.05873417721518987","There may be some combination, but we don't know what will happen in 100 years."
"1368","01:19:36,200","01:19:45,200","9.0","0.12857142857142856","But the fact that many people want to have their statehood is obvious."
"1369","01:19:46,051","01:19:49,707","3.656","0.07312","And the Crimean Tatar people don't have more land."
"1370","01:19:49,732","01:19:51,732","2.0","0.13333333333333333","No, they don't."
"1371","01:19:52,717","01:19:58,200","5.483","0.11422916666666666","So it will depend on what the mood will be then."
"1372","01:19:58,200","01:19:59,200","1.0","0.05555555555555555","Do you understand?"
"1373","01:19:59,200","01:20:00,200","1.0","0.09090909090909091","That's all."
"1374","01:20:01,200","01:20:04,939","3.739","0.14956","You ask Kravchuk, Kuchma."
"1375","01:20:05,796","01:20:17,200","11.404","0.13416470588235294","The first person whom my eyes saw, who said that the world has changed fundamentally,"
"1376","01:20:18,114","01:20:26,738","8.624","0.11347368421052632","and there is no turning in the undemocratic direction, was Levko Lukyanenko,"
"1377","01:20:26,763","01:20:30,782","4.019","0.05910294117647059","who came out of prison a year before he said that, from the tribune."
"1378","01:20:31,501","01:20:33,501","2.0","0.13333333333333333","It was in 1990."
"1379","01:20:34,488","01:20:37,200","2.712","0.11791304347826088","It was in May or April."
"1380","01:20:37,200","01:20:39,200","2.0","0.09523809523809523","Our Frensis Fukuyama."
"1381","01:20:39,200","01:20:41,200","2.0","0.07142857142857142","And he said that that's all."
"1382","01:20:41,695","01:20:45,200","3.505","0.08548780487804877","And we asked him what was going on there."
"1383","01:20:45,200","01:20:46,877","1.677","0.09316666666666668","It was a congress."
"1384","01:20:46,902","01:20:49,148","2.246","0.07744827586206897","When the dissidents gathered,"
"1385","01:20:49,172","01:20:52,688","3.516","0.04507692307692308","the Ukrainian Helsinki Association turned into the Ukrainian Republican Party."
"1386","01:20:54,616","01:20:56,200","1.584","0.066","It was in a Movie House."
"1387","01:20:56,200","01:20:58,200","2.0","0.08","And then he was the host."
"1388","01:20:58,200","01:21:01,163","2.963","0.050220338983050845","I thought that I would climb under the table and die there."
"1389","01:21:01,188","01:21:03,085","1.897","0.05928125","Because they were just swearing."
"1390","01:21:03,110","01:21:05,200","2.09","0.044468085106382976","The Soviet authorities did not cancel anything."
"1391","01:21:05,492","01:21:09,200","3.708","0.04074725274725275","The Central Committee, the district committee, the regional committee, the KGB, the police."
"1392","01:21:09,200","01:21:10,200","1.0","0.05263157894736842","Everything is here."
"1393","01:21:10,200","01:21:14,200","4.0","0.07272727272727272","People come out here and say that this will not happen."
"1394","01:21:14,200","01:21:15,200","1.0","0.047619047619047616","This will not happen."
"1395","01:21:15,200","01:21:17,200","2.0","0.1","And I asked him why."
"1396","01:21:17,200","01:21:18,730","1.53","0.051000000000000004","Because the world has changed."
"1397","01:21:19,961","01:21:22,638","2.677","0.12168181818181818","And democracy has won."
"1398","01:21:23,368","01:21:25,200","1.832","0.07328","And civilization has won."
"1399","01:21:25,200","01:21:28,043","2.843","0.11845833333333333","And so we can be calmer."
"1400","01:21:28,068","01:21:30,068","2.0","0.058823529411764705","We won`t be put in prison anymore."
"1401","01:21:30,093","01:21:32,093","2.0","0.09090909090909091","Poor Levko Lukyanenko."
"1402","01:21:32,118","01:21:34,118","2.0","0.08333333333333333","How he experienced 2004."
"1403","01:21:34,143","01:21:36,143","2.0","0.05714285714285714","And then not the Orange Revolution."
"1404","01:21:36,168","01:21:40,168","4.0","0.19047619047619047","And how... Excuse me."
"1405","01:21:40,200","01:21:41,465","1.265","0.06325","He sat on that s**t."
"1406","01:21:41,490","01:21:43,089","1.599","0.0533","Do you remember what happened?"
"1407","01:21:43,114","01:21:44,351","1.237","0.04757692307692308","Three rounds of elections."
"1408","01:21:44,376","01:21:48,957","4.581","0.05873076923076924","How it was on the only channel that  was on the side of the Orange Revolution."
"1409","01:21:48,982","01:21:54,557","5.575","0.087109375","How with this one small TV channel and a few unfortunate cameras"
"1410","01:21:54,582","01:21:58,823","4.241","0.09638636363636363","an alternative, opposition picture was made."
"1411","01:21:58,954","01:22:04,688","5.734","0.07645333333333333","And yet they managed to... At first, they were all in scarves on the stage."
"1412","01:22:04,713","01:22:06,713","2.0","0.07407407407407407","They then managed to argue."
"1413","01:22:06,738","01:22:08,230","1.492","0.04973333333333333","Well, that's how it should be."
"1414","01:22:08,255","01:22:09,619","1.364","0.08023529411764707","It's all-natural."
"1415","01:22:09,644","01:22:10,898","1.254","0.04823076923076923","Everything goes naturally."
"1416","01:22:11,319","01:22:15,372","4.053","0.0844375","No... Moreover... You see, everyone was on time."
"1417","01:22:16,950","01:22:19,073","2.123","0.07582142857142858","Even Yanukovych was on time."
"1418","01:22:21,359","01:22:25,175","3.816","0.0477","Because if it hadn't been for Yanukovych, I don't know what would have happened."
"1419","01:22:25,200","01:22:30,200","5.0","0.10869565217391304","If he hadn't shown striptease, completely all."
"1420","01:22:30,726","01:22:32,200","1.474","0.11338461538461539","And people..."
"1421","01:22:32,200","01:22:39,719","7.519","0.07594949494949495","Not people, but some people were shocked and understood that something needed to be taken by force."
"1422","01:22:42,607","01:22:46,200","3.593","0.08554761904761905","So... But democratic values were promised."
"1423","01:22:46,200","01:22:48,200","2.0","0.09523809523809523","Freedom was promised."
"1424","01:22:48,200","01:22:53,200","5.0","0.12195121951219512","The deprivation of clanhood was promised."
"1425","01:22:53,200","01:22:55,023","1.823","0.08286363636363636","The Orange Revolution."
"1426","01:22:55,200","01:22:58,200","3.0","0.058823529411764705","They became the government and kept the same thing."
"1427","01:22:58,200","01:23:00,881","2.681","0.04395081967213115","And then this clanhood... They didn't keep anything, Natalka."
"1428","01:23:01,968","01:23:08,200","6.232","0.08777464788732395","Ukrainian corruption, Ukrainian clanhood are not in the Pechersk hills."
"1429","01:23:08,200","01:23:09,200","1.0","0.16666666666666666","Where?"
"1430","01:23:09,200","01:23:18,200","9.0","0.09278350515463918","Because as long as we say that the fish rots from the head, we will sit in the s**t where we sit."
"1431","01:23:19,154","01:23:22,673","3.519","0.10663636363636364","Vasya Pupkin sits in the village."
"1432","01:23:25,200","01:23:30,603","5.403","0.08576190476190476","His brother Petya Pupkin wins the election to the village head."
"1433","01:23:31,200","01:23:37,603","6.403","0.05616666666666666","Vasya Pupkin comes to Petya and says, listen, let me open two shops, only don't give permission to open the third."
"1434","01:23:37,628","01:23:41,206","3.578","0.05590625","And then we will share everything with you, and we will have it."
"1435","01:23:42,200","01:23:45,708","3.508","0.07972727272727273","From bottom to top, all these conversations,"
"1436","01:23:45,732","01:23:51,365","5.633","0.054163461538461535","that somewhere the minister, or the president, or the prime minister, or whoever steals something there."
"1437","01:23:51,842","01:23:59,842","8.0","0.09411764705882353","I want there to be no corruption, but I want to be able to make an agreement quickly."
"1438","01:24:00,978","01:24:02,630","1.652","0.06883333333333333","And this is how we live."
"1439","01:24:02,655","01:24:10,200","7.545","0.16766666666666666","And maybe 10-20% of people don't give bribes."
"1440","01:24:10,862","01:24:15,200","4.338","0.06379411764705882","If you come in, there are a lot of people sitting and drinking beer."
"1441","01:24:15,200","01:24:16,354","1.154","0.1282222222222222","Saturday."
"1442","01:24:18,880","01:24:19,750","0.87","0.07909090909090909","In Tallinn."
"1443","01:24:19,775","01:24:20,544","0.769","0.05492857142857143","We drink beer."
"1444","01:24:20,569","01:24:21,932","1.363","0.056791666666666664","Veresen is getting late."
"1445","01:24:23,472","01:24:29,028","5.556","0.06775609756097561","Half an hour after everyone has already sat down he comes and apologizes and says,"
"1446","01:24:29,052","01:24:35,200","6.148","0.06682608695652173","listen, guys, I'm sorry, I was just stopped by the police, I made a long deal, gave a bribe."
"1447","01:24:35,200","01:24:37,888","2.688","0.084","Everyone says, well done, great."
"1448","01:24:38,200","01:24:41,804","3.604","0.06213793103448276","If I say that in Tallinn, no one will talk to me tomorrow."
"1449","01:24:42,526","01:24:45,200","2.674","0.046912280701754384","If I say that in Warsaw, no one will talk to me tomorrow."
"1450","01:24:45,200","01:24:46,347","1.147","0.03955172413793104","I'm not talking about London."
"1451","01:24:46,612","01:24:51,125","4.513","0.12536111111111112","And in Ukraine, well done, good boy."
"1452","01:24:51,715","01:24:54,200","2.485","0.09557692307692307","And this is how 90% do it."
"1453","01:24:54,200","01:24:55,200","1.0","0.1","Okay, 80%."
"1454","01:24:55,200","01:25:00,200","5.0","0.10204081632653061","After 2014, maybe after this war, it will be 75%."
"1455","01:25:00,698","01:25:04,553","3.855","0.06119047619047619","But a huge majority, if they criticize the government tomorrow,"
"1456","01:25:04,577","01:25:08,175","3.598","0.1124375","it's because they have no power."
"1457","01:25:08,200","01:25:10,200","2.0","0.07692307692307693","Critics of the government."
"1458","01:25:10,200","01:25:15,588","5.388","0.10166037735849057","When I look at some people, I won't call their names,"
"1459","01:25:15,612","01:25:19,200","3.588","0.09966666666666667","I look at how they describe the bad."
"1460","01:25:21,200","01:25:31,200","10.0","0.12048192771084337","They, damn it, sit in the Four Seasons hotel and drive, damn it, on a Mercedes 600."
"1461","01:25:31,200","01:25:33,200","2.0","0.05263157894736842","And I see the saliva flowing from him."
"1462","01:25:33,200","01:25:35,200","2.0","0.0625","F**k, I want to be in his place."
"1463","01:25:35,200","01:25:38,200","3.0","0.06818181818181818","Four Seasons, I want, I want a Mercedes 600."
"1464","01:25:38,200","01:25:39,200","1.0","0.1111111111111111","There is."
"1465","01:25:39,200","01:25:40,200","1.0","0.25","Yes."
"1466","01:25:40,200","01:25:44,527","4.327","0.05927397260273973","And they are very, very, very, it is clear to them that this is jealousy."
"1467","01:25:45,535","01:25:49,908","4.373","0.08924489795918368","And tomorrow that chief critic will say, damn it."
"1468","01:25:50,200","01:25:51,200","1.0","0.25","Why?"
"1469","01:25:51,200","01:25:52,200","1.0","0.045454545454545456","This is how it can be."
"1470","01:25:52,200","01:25:53,710","1.51","0.04441176470588235","I already a deputy minister there."
"1471","01:25:54,813","01:25:55,890","1.077","0.15385714285714286","I know."
"1472","01:25:57,036","01:25:59,200","2.164","0.061828571428571434","And this is not about nationalists."
"1473","01:25:59,200","01:26:01,200","2.0","0.06666666666666667","I knew, but I will not remind."
"1474","01:26:01,225","01:26:09,136","7.911","0.13878947368421052","In 2004, how is it, these energy resources were headed by"
"1475","01:26:09,160","01:26:12,225","3.065","0.054732142857142854","the head of CUN, the Congress of Ukrainian Nationalists."
"1476","01:26:13,410","01:26:14,200","0.79","0.08777777777777779","And what?"
"1477","01:26:14,200","01:26:15,200","1.0","0.07692307692307693","And the same."
"1478","01:26:15,200","01:26:16,204","1.004","0.11155555555555556","And what?"
"1479","01:26:17,958","01:26:19,200","1.242","0.05645454545454545","Not Slava Stetsko, no."
"1480","01:26:19,200","01:26:20,200","1.0","0.05","And not her husband."
"1481","01:26:20,200","01:26:23,200","3.0","0.057692307692307696","But maybe Slava Stetsko would have said, no, no, no."
"1482","01:26:23,200","01:26:25,845","2.645","0.09796296296296296","Let's be somehow different."
"1483","01:26:26,694","01:26:32,200","5.506","0.09026229508196722","So I am very careful with people who are the biggest critics."
"1484","01:26:32,200","01:26:34,200","2.0","0.07407407407407407","They don`t like everything."
"1485","01:26:34,200","01:26:36,741","2.541","0.08196774193548387","They just didn't give them pay."
"1486","01:26:36,766","01:26:39,200","2.434","0.03803125","If they had given them pay, maybe they would have liked it more."
"1487","01:26:39,987","01:26:47,175","7.188","0.07729032258064515","There are some events when you worked on Channel 5 and we did the Orange Revolution together."
"1488","01:26:47,200","01:26:50,200","3.0","0.09375","Are you ashamed of your actions?"
"1489","01:26:51,200","01:26:54,200","3.0","0.13043478260869565","I am ashamed every day."
"1490","01:26:54,200","01:26:55,200","1.0","0.1","Every day."
"1491","01:26:55,200","01:26:57,200","2.0","0.1111111111111111","Orange Revolution."
"1492","01:26:57,200","01:26:59,200","2.0","0.06896551724137931","Tell me about the revolution."
"1493","01:26:59,200","01:27:02,200","3.0","0.05660377358490566","In fact, we were very envious of the people who came."
"1494","01:27:02,200","01:27:03,200","1.0","0.058823529411764705","It's demobilized."
"1495","01:27:03,200","01:27:05,200","2.0","0.09523809523809523","We work on Channel 5."
"1496","01:27:05,200","01:27:08,200","3.0","0.06666666666666667","Den Borisovich, Mr. Mykola, demobilized come."
"1497","01:27:08,200","01:27:10,200","2.0","0.07407407407407407","They have polished plaques."
"1498","01:27:10,200","01:27:12,200","2.0","0.13333333333333333","With our hands."
"1499","01:27:12,200","01:27:13,200","1.0","0.1111111111111111","And what?"
"1500","01:27:13,200","01:27:14,200","1.0","0.25","Yes."
"1501","01:27:14,200","01:27:18,332","4.132","0.09182222222222222","They come and tell them about responsibility."
"1502","01:27:18,357","01:27:19,200","0.843","0.0526875","I was triggered."
"1503","01:27:19,200","01:27:21,200","2.0","0.08695652173913043","Veresen is responsible."
"1504","01:27:21,200","01:27:23,200","2.0","0.07142857142857142","And I am always responsible."
"1505","01:27:23,200","01:27:23,943","0.743","0.10614285714285714","I tell."
"1506","01:27:23,968","01:27:24,968","1.0","0.0625","It's 12 o'clock."
"1507","01:27:24,993","01:27:25,993","1.0","0.0625","I make a change."
"1508","01:27:26,018","01:27:29,175","3.157","0.078925","Verosen calls and says, I'm responsible."
"1509","01:27:29,200","01:27:31,200","2.0","0.06666666666666667","I can't come to the broadcast."
"1510","01:27:31,200","01:27:35,200","4.0","0.057971014492753624","And Moseychuk plays this broadcast until the night, until 12 o'clock."
"1511","01:27:35,200","01:27:37,200","2.0","0.058823529411764705","And I remember that day very well."
"1512","01:27:37,200","01:27:41,200","4.0","0.125","But I brought out another fable."
"1513","01:27:41,200","01:27:43,200","2.0","0.09523809523809523","That you deserved it."
"1514","01:27:43,896","01:27:45,200","1.304","0.10866666666666668","Well, maybe."
"1515","01:27:45,200","01:27:47,200","2.0","0.07407407407407407","And even you can afford it."
"1516","01:27:47,200","01:27:49,200","2.0","0.05","Because you have done a lot before that."
"1517","01:27:49,200","01:27:51,200","2.0","0.1","And you deserved it."
"1518","01:27:51,200","01:27:53,200","2.0","0.03278688524590164","It doesn't mean that you need to establish a grandfatherhood."
"1519","01:27:53,200","01:27:54,200","1.0","0.3333333333333333","No."
"1520","01:27:54,200","01:27:56,200","2.0","0.08695652173913043","I just don't want to..."
"1521","01:27:56,200","01:27:59,200","3.0","0.08333333333333333","But I was humorous when Mykola came."
"1522","01:27:59,200","01:28:01,200","2.0","0.08333333333333333","Mykola has an assistant."
"1523","01:28:01,200","01:28:03,200","2.0","0.16666666666666666","Angela, yes."
"1524","01:28:03,200","01:28:05,200","2.0","0.0625","She was sitting at the keyboard."
"1525","01:28:05,200","01:28:08,200","3.0","0.15789473684210525","Mykola said, write."
"1526","01:28:08,200","01:28:10,200","2.0","0.07692307692307693","My name is Mykola Veresen."
"1527","01:28:10,200","01:28:12,200","2.0","0.08333333333333333","And then write yourself."
"1528","01:28:12,200","01:28:13,200","1.0","0.05555555555555555","No, it's not true."
"1529","01:28:13,200","01:28:14,200","1.0","0.0625","Well, it's true."
"1530","01:28:14,225","01:28:15,405","1.18","0.04068965517241379","What am I going to lie about?"
"1531","01:28:15,469","01:28:18,175","2.706","0.09664285714285714","Let's call Angela right now."
"1532","01:28:18,200","01:28:20,200","2.0","0.06896551724137931","She will confirm or simplify."
"1533","01:28:20,200","01:28:21,200","1.0","0.3333333333333333","No."
"1534","01:28:21,200","01:28:25,777","4.577","0.10897619047619048","I know that I never ... I always don't ..."
"1535","01:28:25,802","01:28:28,802","3.0","0.05357142857142857","It's very difficult for me to read someone else's texts."
"1536","01:28:29,200","01:28:31,200","2.0","0.07142857142857142","It just doesn't work for me."
"1537","01:28:31,200","01:28:33,200","2.0","0.058823529411764705","I can't read someone else's texts."
"1538","01:28:33,200","01:28:35,200","2.0","0.045454545454545456","That's why I always write everything myself."
"1539","01:28:35,200","01:28:36,200","1.0","0.03333333333333333","And someone else can print it."
"1540","01:28:36,200","01:28:37,200","1.0","0.045454545454545456","That's another matter."
"1541","01:28:37,200","01:28:39,200","2.0","0.0625","But I always ... She printed it."
"1542","01:28:39,200","01:28:43,200","4.0","0.047058823529411764","But I always ... I never ... I just have something ... I have physiological problems."
"1543","01:28:43,200","01:28:46,200","3.0","0.07692307692307693","I can't pronounce someone else's texts."
"1544","01:28:46,200","01:28:48,200","2.0","0.09523809523809523","I've never done that."
"1545","01:28:48,713","01:28:50,200","1.487","0.04956666666666667","And moreover, I know for sure."
"1546","01:28:50,200","01:28:51,200","1.0","0.047619047619047616","I won't say the name."
"1547","01:28:51,200","01:28:58,200","7.0","0.08974358974358974","But I know for sure that after the earlier broadcast, I changed all the texts."
"1548","01:28:58,977","01:29:00,200","1.223","0.04217241379310345","And after me, no one changed."
"1549","01:29:00,200","01:29:01,200","1.0","0.06666666666666667","No one changed."
"1550","01:29:01,200","01:29:02,200","1.0","0.04","No one changed the texts."
"1551","01:29:02,200","01:29:03,200","1.0","0.05263157894736842","They read my texts."
"1552","01:29:03,200","01:29:06,200","3.0","0.05660377358490566","There was a requirement to change 90% of the upgrade."
"1553","01:29:06,200","01:29:09,200","3.0","0.07142857142857142","Roman Skrypin set such a requirement then."
"1554","01:29:09,200","01:29:10,200","1.0","0.045454545454545456","And Andrii Shevchenko."
"1555","01:29:10,200","01:29:11,200","1.0","0.3333333333333333","No."
"1556","01:29:11,200","01:29:12,200","1.0","0.07692307692307693","Well, listen."
"1557","01:29:12,200","01:29:13,200","1.0","0.3333333333333333","No."
"1558","01:29:13,200","01:29:15,200","2.0","0.07142857142857142","This is really not deserved."
"1559","01:29:15,200","01:29:17,200","2.0","0.08333333333333333","I'll tell you one thing."
"1560","01:29:17,200","01:29:22,502","5.302","0.10003773584905659","When I came in 1990, it was the British days in Kyiv."
"1561","01:29:22,867","01:29:25,200","2.333","0.06305405405405407","Basically, the BBC came to Kyiv then."
"1562","01:29:25,200","01:29:28,200","3.0","0.08108108108108109","And then I started to work tet-a-tet."
"1563","01:29:28,200","01:29:31,200","3.0","0.13636363636363635","Not through the phone."
"1564","01:29:31,844","01:29:33,200","1.356","0.10430769230769231","I asked then."
"1565","01:29:33,200","01:29:36,200","3.0","0.07692307692307693","I say, in principle, you can calculate."
"1566","01:29:36,200","01:29:38,200","2.0","0.06060606060606061","I already understood the kitchen."
"1567","01:29:38,200","01:29:42,995","4.795","0.11416666666666667","That I ... Not that I will say my opinion."
"1568","01:29:44,200","01:29:46,164","1.964","0.12275","Well, I'll hint."
"1569","01:29:48,200","01:29:50,200","2.0","0.1","They say, well, yes."
"1570","01:29:50,200","01:29:51,200","1.0","0.0625","I say, and when?"
"1571","01:29:51,200","01:29:52,685","1.485","0.08735294117647059","Well, 8-10 years."
"1572","01:29:53,200","01:29:55,200","2.0","0.05714285714285714","I still don't understand this word."
"1573","01:29:55,200","01:29:59,200","4.0","0.06557377049180328","Now, when I say it like that, as you say, as many people say."
"1574","01:29:59,200","01:30:03,200","4.0","0.07407407407407407","And others, on the contrary, say this version is s**t."
"1575","01:30:03,200","01:30:04,567","1.367","0.05062962962962963","It is unknown who is right."
"1576","01:30:04,858","01:30:06,550","1.692","0.08057142857142857","When you are at home."
"1577","01:30:07,224","01:30:15,861","8.637","0.17274","You can hint when you are so famous in the family."
"1578","01:30:16,200","01:30:20,200","4.0","0.10526315789473684","Which turns on the TV, computers, etc."
"1579","01:30:20,829","01:30:23,200","2.371","0.10308695652173913","I ... Well, I know him."
"1580","01:30:23,200","01:30:26,361","3.161","0.05268333333333333","I have known him not for a year, and not two, and not three."
"1581","01:30:27,472","01:30:29,200","1.728","0.06646153846153846","And he is at home with me."
"1582","01:30:29,200","01:30:31,200","2.0","0.09090909090909091","He is a family member."
"1583","01:30:31,200","01:30:32,774","1.574","0.05427586206896552","He is here somewhere with me."
"1584","01:30:33,200","01:30:35,200","2.0","0.07142857142857142","Then there are such moments."
"1585","01:30:35,200","01:30:37,200","2.0","0.045454545454545456","And when you are 25 years old, 35 years old."
